model;attack;base_class;target_class;epochs;lr;poison_num;epsilon;watermark_opacity;step_size;iterations;run;success;clean_acc;poisoned_acc
model_mnist_lr0.0075;polytope;6;5;20;0.1;30;0.05;0.2;0.01;4000;2;False;0.9266;0.9259
model_mnist_lr0.0075;polytope;6;5;20;0.1;30;0.05;0.2;0.01;4000;3;False;0.9266;0.9134
model_mnist_lr0.0075;polytope;6;5;20;0.1;30;0.05;0.2;0.01;4000;4;False;0.9266;0.9158
model_mnist_lr0.0075;polytope;6;5;20;0.1;30;0.05;0.2;0.01;4000;5;False;0.9266;0.9172
model_mnist_lr0.0075;polytope;6;5;20;0.1;60;0.05;0.0;0.01;2000;1;False;0.9266;0.9153
model_mnist_lr0.0075;polytope;6;5;20;0.1;60;0.05;0.0;0.01;2000;2;False;0.9266;0.8792
model_mnist_lr0.0075;polytope;6;5;20;0.1;60;0.05;0.0;0.01;2000;3;False;0.9266;0.9163
model_mnist_lr0.0075;polytope;6;5;20;0.1;60;0.05;0.0;0.01;2000;4;False;0.9266;0.9251
model_mnist_lr0.0075;polytope;6;5;20;0.1;60;0.05;0.0;0.01;2000;5;False;0.9266;0.9239
model_mnist_lr0.0075;polytope;6;5;20;0.1;60;0.05;0.0;0.01;4000;1;False;0.9266;0.9227
model_mnist_lr0.0075;polytope;6;5;20;0.1;60;0.05;0.0;0.01;4000;2;False;0.9266;0.9216
model_mnist_lr0.0075;polytope;6;5;20;0.1;60;0.05;0.0;0.01;4000;3;False;0.9266;0.9247
model_mnist_lr0.0075;polytope;6;5;20;0.1;60;0.05;0.0;0.01;4000;4;False;0.9266;0.92
model_mnist_lr0.0075;polytope;6;5;20;0.1;60;0.05;0.0;0.01;4000;5;False;0.9266;0.9255
model_mnist_lr0.0075;polytope;6;5;20;0.1;60;0.05;0.2;0.01;2000;1;False;0.9266;0.9224
model_mnist_lr0.0075;polytope;6;5;20;0.1;60;0.05;0.2;0.01;2000;2;False;0.9266;0.9212
model_mnist_lr0.0075;polytope;6;5;20;0.1;60;0.05;0.2;0.01;2000;3;False;0.9266;0.9241
model_mnist_lr0.0075;polytope;6;5;20;0.1;60;0.05;0.2;0.01;2000;4;False;0.9266;0.8875
model_mnist_lr0.0075;polytope;6;5;20;0.1;60;0.05;0.2;0.01;2000;5;False;0.9266;0.919
model_mnist_lr0.0075;polytope;6;5;20;0.1;60;0.05;0.2;0.01;4000;1;False;0.9266;0.9223
model_mnist_lr0.0075;polytope;6;5;20;0.1;60;0.05;0.2;0.01;4000;2;False;0.9266;0.922
model_mnist_lr0.0075;polytope;6;5;20;0.1;60;0.05;0.2;0.01;4000;3;False;0.9266;0.9173
model_mnist_lr0.0075;polytope;6;5;20;0.1;60;0.05;0.2;0.01;4000;4;False;0.9266;0.9217
model_mnist_lr0.0075;polytope;6;5;20;0.1;60;0.05;0.2;0.01;4000;5;False;0.9266;0.9191
model_mnist_lr0.0075;gradient;1;7;20;0.1;30;0.01;0.0;0.01;2000;1;False;0.9266;0.922
model_mnist_lr0.0075;gradient;1;7;20;0.1;30;0.01;0.0;0.01;2000;2;False;0.9266;0.9244
model_mnist_lr0.0075;gradient;1;7;20;0.1;30;0.01;0.0;0.01;2000;3;False;0.9266;0.9193
model_mnist_lr0.0075;gradient;1;7;20;0.1;30;0.01;0.0;0.01;2000;4;False;0.9266;0.9226
model_mnist_lr0.0075;gradient;1;7;20;0.1;30;0.01;0.0;0.01;2000;5;False;0.9266;0.9261
model_mnist_lr0.0075;gradient;1;7;20;0.1;30;0.01;0.0;0.01;4000;1;False;0.9266;0.924
model_mnist_lr0.0075;gradient;1;7;20;0.1;30;0.01;0.0;0.01;4000;2;False;0.9266;0.9027
model_mnist_lr0.0075;gradient;1;7;20;0.1;30;0.01;0.0;0.01;4000;3;False;0.9266;0.9225
model_mnist_lr0.0075;gradient;1;7;20;0.1;30;0.01;0.0;0.01;4000;4;False;0.9266;0.9168
model_mnist_lr0.0075;gradient;1;7;20;0.1;30;0.01;0.0;0.01;4000;5;False;0.9266;0.9216
model_mnist_lr0.0075;gradient;1;7;20;0.1;30;0.01;0.2;0.01;2000;1;False;0.9266;0.9226
model_mnist_lr0.0075;gradient;1;7;20;0.1;30;0.01;0.2;0.01;2000;2;False;0.9266;0.9242
model_mnist_lr0.0075;gradient;1;7;20;0.1;30;0.01;0.2;0.01;2000;3;False;0.9266;0.8863
model_mnist_lr0.0075;gradient;1;7;20;0.1;30;0.01;0.2;0.01;2000;4;False;0.9266;0.9086
model_mnist_lr0.0075;gradient;1;7;20;0.1;30;0.01;0.2;0.01;2000;5;False;0.9266;0.9246
model_mnist_lr0.0075;gradient;1;7;20;0.1;30;0.01;0.2;0.01;4000;1;False;0.9266;0.923
model_mnist_lr0.0075;gradient;1;7;20;0.1;30;0.01;0.2;0.01;4000;2;False;0.9266;0.9227
model_mnist_lr0.0075;gradient;1;7;20;0.1;30;0.01;0.2;0.01;4000;3;False;0.9266;0.9251
model_mnist_lr0.0075;gradient;1;7;20;0.1;30;0.01;0.2;0.01;4000;4;False;0.9266;0.922
model_mnist_lr0.0075;gradient;1;7;20;0.1;30;0.01;0.2;0.01;4000;5;False;0.9266;0.9189
model_mnist_lr0.0075;gradient;1;7;20;0.1;60;0.01;0.0;0.01;2000;1;False;0.9266;0.9138
model_mnist_lr0.0075;gradient;1;7;20;0.1;60;0.01;0.0;0.01;2000;2;False;0.9266;0.9266
model_mnist_lr0.0075;gradient;1;7;20;0.1;60;0.01;0.0;0.01;2000;3;False;0.9266;0.8838
model_mnist_lr0.0075;gradient;1;7;20;0.1;60;0.01;0.0;0.01;2000;4;False;0.9266;0.9261
model_mnist_lr0.0075;gradient;1;7;20;0.1;60;0.01;0.0;0.01;2000;5;False;0.9266;0.9063
model_mnist_lr0.0075;gradient;1;7;20;0.1;60;0.01;0.0;0.01;4000;1;False;0.9266;0.922
model_mnist_lr0.0075;gradient;1;7;20;0.1;60;0.01;0.0;0.01;4000;2;False;0.9266;0.9248
model_mnist_lr0.0075;gradient;1;7;20;0.1;60;0.01;0.0;0.01;4000;3;False;0.9266;0.9178
model_mnist_lr0.0075;gradient;1;7;20;0.1;60;0.01;0.0;0.01;4000;4;False;0.9266;0.9243
model_mnist_lr0.0075;gradient;1;7;20;0.1;60;0.01;0.0;0.01;4000;5;False;0.9266;0.9177
model_mnist_lr0.0075;gradient;1;7;20;0.1;60;0.01;0.2;0.01;2000;1;False;0.9266;0.9175
model_mnist_lr0.0075;gradient;1;7;20;0.1;60;0.01;0.2;0.01;2000;2;False;0.9266;0.922
model_mnist_lr0.0075;gradient;1;7;20;0.1;60;0.01;0.2;0.01;2000;3;False;0.9266;0.9183
model_mnist_lr0.0075;gradient;1;7;20;0.1;60;0.01;0.2;0.01;2000;4;False;0.9266;0.9045
model_mnist_lr0.0075;gradient;1;7;20;0.1;60;0.01;0.2;0.01;2000;5;False;0.9266;0.9227
model_mnist_lr0.0075;gradient;1;7;20;0.1;60;0.01;0.2;0.01;4000;1;False;0.9266;0.9248
model_mnist_lr0.0075;gradient;1;7;20;0.1;60;0.01;0.2;0.01;4000;2;False;0.9266;0.9033
model_mnist_lr0.0075;gradient;1;7;20;0.1;60;0.01;0.2;0.01;4000;3;False;0.9266;0.9204
model_mnist_lr0.0075;gradient;1;7;20;0.1;60;0.01;0.2;0.01;4000;4;False;0.9266;0.9231
model_mnist_lr0.0075;gradient;1;7;20;0.1;60;0.01;0.2;0.01;4000;5;False;0.9266;0.9247
model_mnist_lr0.0075;gradient;1;7;20;0.1;30;0.03;0.0;0.01;2000;1;False;0.9266;0.9259
model_mnist_lr0.0075;gradient;1;7;20;0.1;30;0.03;0.0;0.01;2000;2;False;0.9266;0.9105
model_mnist_lr0.0075;gradient;1;7;20;0.1;30;0.03;0.0;0.01;2000;3;False;0.9266;0.9018
model_mnist_lr0.0075;gradient;1;7;20;0.1;30;0.03;0.0;0.01;2000;4;False;0.9266;0.9262
model_mnist_lr0.0075;gradient;1;7;20;0.1;30;0.03;0.0;0.01;2000;5;False;0.9266;0.9174
model_mnist_lr0.0075;gradient;1;7;20;0.1;30;0.03;0.0;0.01;4000;1;False;0.9266;0.8894
model_mnist_lr0.0075;gradient;1;7;20;0.1;30;0.03;0.0;0.01;4000;2;False;0.9266;0.928
model_mnist_lr0.0075;gradient;1;7;20;0.1;30;0.03;0.0;0.01;4000;3;False;0.9266;0.9188
model_mnist_lr0.0075;gradient;1;7;20;0.1;30;0.03;0.0;0.01;4000;4;False;0.9266;0.9217
model_mnist_lr0.0075;gradient;1;7;20;0.1;30;0.03;0.0;0.01;4000;5;False;0.9266;0.9138
model_mnist_lr0.0075;gradient;1;7;20;0.1;30;0.03;0.2;0.01;2000;1;False;0.9266;0.9213
model_mnist_lr0.0075;gradient;1;7;20;0.1;30;0.03;0.2;0.01;2000;2;False;0.9266;0.9105
model_mnist_lr0.0075;gradient;1;7;20;0.1;30;0.03;0.2;0.01;2000;3;False;0.9266;0.9239
model_mnist_lr0.0075;gradient;1;7;20;0.1;30;0.03;0.2;0.01;2000;4;False;0.9266;0.922
model_mnist_lr0.0075;gradient;1;7;20;0.1;30;0.03;0.2;0.01;2000;5;False;0.9266;0.9258
model_mnist_lr0.0075;gradient;1;7;20;0.1;30;0.03;0.2;0.01;4000;1;False;0.9266;0.879
model_mnist_lr0.0075;gradient;1;7;20;0.1;30;0.03;0.2;0.01;4000;2;False;0.9266;0.9262
model_mnist_lr0.0075;gradient;1;7;20;0.1;30;0.03;0.2;0.01;4000;3;False;0.9266;0.9207
model_mnist_lr0.0075;gradient;1;7;20;0.1;30;0.03;0.2;0.01;4000;4;False;0.9266;0.9128
model_mnist_lr0.0075;gradient;1;7;20;0.1;30;0.03;0.2;0.01;4000;5;False;0.9266;0.9193
model_mnist_lr0.0075;gradient;1;7;20;0.1;60;0.03;0.0;0.01;2000;1;False;0.9266;0.9223
model_mnist_lr0.0075;gradient;1;7;20;0.1;60;0.03;0.0;0.01;2000;2;False;0.9266;0.9128
model_mnist_lr0.0075;gradient;1;7;20;0.1;60;0.03;0.0;0.01;2000;3;False;0.9266;0.9092
model_mnist_lr0.0075;gradient;1;7;20;0.1;60;0.03;0.0;0.01;2000;4;False;0.9266;0.9244
model_mnist_lr0.0075;gradient;1;7;20;0.1;60;0.03;0.0;0.01;2000;5;False;0.9266;0.9125
model_mnist_lr0.0075;gradient;1;7;20;0.1;60;0.03;0.0;0.01;4000;1;False;0.9266;0.922
model_mnist_lr0.0075;gradient;1;7;20;0.1;60;0.03;0.0;0.01;4000;2;False;0.9266;0.9173
model_mnist_lr0.0075;gradient;1;7;20;0.1;60;0.03;0.0;0.01;4000;3;False;0.9266;0.9115
model_mnist_lr0.0075;gradient;1;7;20;0.1;60;0.03;0.0;0.01;4000;4;False;0.9266;0.9201
model_mnist_lr0.0075;gradient;1;7;20;0.1;60;0.03;0.0;0.01;4000;5;False;0.9266;0.9159
model_mnist_lr0.0075;gradient;1;7;20;0.1;60;0.03;0.2;0.01;2000;1;False;0.9266;0.9196
model_mnist_lr0.0075;gradient;1;7;20;0.1;60;0.03;0.2;0.01;2000;2;False;0.9266;0.9131
model_mnist_lr0.0075;gradient;1;7;20;0.1;60;0.03;0.2;0.01;2000;3;False;0.9266;0.9229
model_mnist_lr0.0075;gradient;1;7;20;0.1;60;0.03;0.2;0.01;2000;4;False;0.9266;0.9217
model_mnist_lr0.0075;gradient;1;7;20;0.1;60;0.03;0.2;0.01;2000;5;False;0.9266;0.9254
model_mnist_lr0.0075;gradient;1;7;20;0.1;60;0.03;0.2;0.01;4000;1;False;0.9266;0.8899
model_mnist_lr0.0075;gradient;1;7;20;0.1;60;0.03;0.2;0.01;4000;2;False;0.9266;0.9189
model_mnist_lr0.0075;gradient;1;7;20;0.1;60;0.03;0.2;0.01;4000;3;False;0.9266;0.9232
model_mnist_lr0.0075;gradient;1;7;20;0.1;60;0.03;0.2;0.01;4000;4;False;0.9266;0.9193
model_mnist_lr0.0075;gradient;1;7;20;0.1;60;0.03;0.2;0.01;4000;5;False;0.9266;0.913
model_mnist_lr0.0075;gradient;1;7;20;0.1;30;0.05;0.0;0.01;2000;1;False;0.9266;0.9246
model_mnist_lr0.0075;gradient;1;7;20;0.1;30;0.05;0.0;0.01;2000;2;False;0.9266;0.9254
model_mnist_lr0.0075;gradient;1;7;20;0.1;30;0.05;0.0;0.01;2000;3;False;0.9266;0.9228
model_mnist_lr0.0075;gradient;1;7;20;0.1;30;0.05;0.0;0.01;2000;4;False;0.9266;0.9245
model_mnist_lr0.0075;gradient;1;7;20;0.1;30;0.05;0.0;0.01;2000;5;False;0.9266;0.919
model_mnist_lr0.0075;gradient;1;7;20;0.1;30;0.05;0.0;0.01;4000;1;False;0.9266;0.8964
model_mnist_lr0.0075;gradient;1;7;20;0.1;30;0.05;0.0;0.01;4000;2;False;0.9266;0.9243
model_mnist_lr0.0075;gradient;1;7;20;0.1;30;0.05;0.0;0.01;4000;3;False;0.9266;0.9233
model_mnist_lr0.0075;gradient;1;7;20;0.1;30;0.05;0.0;0.01;4000;4;False;0.9266;0.9125
model_mnist_lr0.0075;gradient;1;7;20;0.1;30;0.05;0.0;0.01;4000;5;False;0.9266;0.9187
model_mnist_lr0.0075;gradient;1;7;20;0.1;30;0.05;0.2;0.01;2000;1;False;0.9266;0.9258
model_mnist_lr0.0075;gradient;1;7;20;0.1;30;0.05;0.2;0.01;2000;2;False;0.9266;0.9208
model_mnist_lr0.0075;gradient;1;7;20;0.1;30;0.05;0.2;0.01;2000;3;False;0.9266;0.9136
model_mnist_lr0.0075;gradient;1;7;20;0.1;30;0.05;0.2;0.01;2000;4;False;0.9266;0.9171
model_mnist_lr0.0075;gradient;1;7;20;0.1;30;0.05;0.2;0.01;2000;5;False;0.9266;0.8953
model_mnist_lr0.0075;gradient;1;7;20;0.1;30;0.05;0.2;0.01;4000;1;False;0.9266;0.9196
model_mnist_lr0.0075;gradient;1;7;20;0.1;30;0.05;0.2;0.01;4000;2;False;0.9266;0.9272
model_mnist_lr0.0075;gradient;1;7;20;0.1;30;0.05;0.2;0.01;4000;3;False;0.9266;0.8924
model_mnist_lr0.0075;gradient;1;7;20;0.1;30;0.05;0.2;0.01;4000;4;False;0.9266;0.9222
model_mnist_lr0.0075;gradient;1;7;20;0.1;30;0.05;0.2;0.01;4000;5;False;0.9266;0.9199
model_mnist_lr0.0075;gradient;1;7;20;0.1;60;0.05;0.0;0.01;2000;1;False;0.9266;0.922
model_mnist_lr0.0075;gradient;1;7;20;0.1;60;0.05;0.0;0.01;2000;2;False;0.9266;0.9241
model_mnist_lr0.0075;gradient;1;7;20;0.1;60;0.05;0.0;0.01;2000;3;False;0.9266;0.9198
model_mnist_lr0.0075;gradient;1;7;20;0.1;60;0.05;0.0;0.01;2000;4;False;0.9266;0.9112
model_mnist_lr0.0075;gradient;1;7;20;0.1;60;0.05;0.0;0.01;2000;5;False;0.9266;0.9231
model_mnist_lr0.0075;gradient;1;7;20;0.1;60;0.05;0.0;0.01;4000;1;False;0.9266;0.9237
model_mnist_lr0.0075;gradient;1;7;20;0.1;60;0.05;0.0;0.01;4000;2;False;0.9266;0.9198
model_mnist_lr0.0075;gradient;1;7;20;0.1;60;0.05;0.0;0.01;4000;3;False;0.9266;0.9132
model_mnist_lr0.0075;gradient;1;7;20;0.1;60;0.05;0.0;0.01;4000;4;False;0.9266;0.9176
model_mnist_lr0.0075;gradient;1;7;20;0.1;60;0.05;0.0;0.01;4000;5;False;0.9266;0.9171
model_mnist_lr0.0075;gradient;1;7;20;0.1;60;0.05;0.2;0.01;2000;1;False;0.9266;0.9202
model_mnist_lr0.0075;gradient;1;7;20;0.1;60;0.05;0.2;0.01;2000;2;False;0.9266;0.9257
model_mnist_lr0.0075;gradient;1;7;20;0.1;60;0.05;0.2;0.01;2000;3;False;0.9266;0.9203
model_mnist_lr0.0075;gradient;1;7;20;0.1;60;0.05;0.2;0.01;2000;4;False;0.9266;0.9205
model_mnist_lr0.0075;gradient;1;7;20;0.1;60;0.05;0.2;0.01;2000;5;False;0.9266;0.9139
model_mnist_lr0.0075;gradient;1;7;20;0.1;60;0.05;0.2;0.01;4000;1;False;0.9266;0.9239
model_mnist_lr0.0075;gradient;1;7;20;0.1;60;0.05;0.2;0.01;4000;2;False;0.9266;0.9247
model_mnist_lr0.0075;gradient;1;7;20;0.1;60;0.05;0.2;0.01;4000;3;False;0.9266;0.9214
model_mnist_lr0.0075;gradient;1;7;20;0.1;60;0.05;0.2;0.01;4000;4;False;0.9266;0.9192
model_mnist_lr0.0075;gradient;1;7;20;0.1;60;0.05;0.2;0.01;4000;5;False;0.9266;0.919
model_mnist_lr0.0075;gradient;8;3;20;0.1;30;0.01;0.0;0.01;2000;1;False;0.9266;0.9169
model_mnist_lr0.0075;gradient;8;3;20;0.1;30;0.01;0.0;0.01;2000;2;False;0.9266;0.9176
model_mnist_lr0.0075;gradient;8;3;20;0.1;30;0.01;0.0;0.01;2000;3;False;0.9266;0.9219
model_mnist_lr0.0075;gradient;8;3;20;0.1;30;0.01;0.0;0.01;2000;4;False;0.9266;0.9263
model_mnist_lr0.0075;gradient;8;3;20;0.1;30;0.01;0.0;0.01;2000;5;False;0.9266;0.926
model_mnist_lr0.0075;gradient;8;3;20;0.1;30;0.01;0.0;0.01;4000;1;False;0.9266;0.9278
model_mnist_lr0.0075;gradient;8;3;20;0.1;30;0.01;0.0;0.01;4000;2;False;0.9266;0.9237
model_mnist_lr0.0075;gradient;8;3;20;0.1;30;0.01;0.0;0.01;4000;3;False;0.9266;0.9209
model_mnist_lr0.0075;gradient;8;3;20;0.1;30;0.01;0.0;0.01;4000;4;False;0.9266;0.9125
model_mnist_lr0.0075;gradient;8;3;20;0.1;30;0.01;0.0;0.01;4000;5;False;0.9266;0.924
model_mnist_lr0.0075;gradient;8;3;20;0.1;30;0.01;0.2;0.01;2000;1;False;0.9266;0.9258
model_mnist_lr0.0075;gradient;8;3;20;0.1;30;0.01;0.2;0.01;2000;2;False;0.9266;0.9263
model_mnist_lr0.0075;gradient;8;3;20;0.1;30;0.01;0.2;0.01;2000;3;False;0.9266;0.9017
model_mnist_lr0.0075;gradient;8;3;20;0.1;30;0.01;0.2;0.01;2000;4;False;0.9266;0.9247
model_mnist_lr0.0075;gradient;8;3;20;0.1;30;0.01;0.2;0.01;2000;5;False;0.9266;0.9263
model_mnist_lr0.0075;gradient;8;3;20;0.1;30;0.01;0.2;0.01;4000;1;False;0.9266;0.9231
model_mnist_lr0.0075;gradient;8;3;20;0.1;30;0.01;0.2;0.01;4000;2;False;0.9266;0.9121
model_mnist_lr0.0075;gradient;8;3;20;0.1;30;0.01;0.2;0.01;4000;3;False;0.9266;0.9157
model_mnist_lr0.0075;gradient;8;3;20;0.1;30;0.01;0.2;0.01;4000;4;False;0.9266;0.9152
model_mnist_lr0.0075;gradient;8;3;20;0.1;30;0.01;0.2;0.01;4000;5;False;0.9266;0.8887
model_mnist_lr0.0075;gradient;8;3;20;0.1;60;0.01;0.0;0.01;2000;1;True;0.9266;0.9047
model_mnist_lr0.0075;gradient;8;3;20;0.1;60;0.01;0.0;0.01;2000;2;False;0.9266;0.925
model_mnist_lr0.0075;gradient;8;3;20;0.1;60;0.01;0.0;0.01;2000;3;False;0.9266;0.9222
model_mnist_lr0.0075;gradient;8;3;20;0.1;60;0.01;0.0;0.01;2000;4;False;0.9266;0.9241
model_mnist_lr0.0075;gradient;8;3;20;0.1;60;0.01;0.0;0.01;2000;5;False;0.9266;0.9192
model_mnist_lr0.0075;gradient;8;3;20;0.1;60;0.01;0.0;0.01;4000;1;False;0.9266;0.9103
model_mnist_lr0.0075;gradient;8;3;20;0.1;60;0.01;0.0;0.01;4000;2;False;0.9266;0.9151
model_mnist_lr0.0075;gradient;8;3;20;0.1;60;0.01;0.0;0.01;4000;3;False;0.9266;0.9217
model_mnist_lr0.0075;gradient;8;3;20;0.1;60;0.01;0.0;0.01;4000;4;False;0.9266;0.9239
model_mnist_lr0.0075;gradient;8;3;20;0.1;60;0.01;0.0;0.01;4000;5;False;0.9266;0.9124
model_mnist_lr0.0075;gradient;8;3;20;0.1;60;0.01;0.2;0.01;2000;1;False;0.9266;0.9163
model_mnist_lr0.0075;gradient;8;3;20;0.1;60;0.01;0.2;0.01;2000;2;False;0.9266;0.9232
model_mnist_lr0.0075;gradient;8;3;20;0.1;60;0.01;0.2;0.01;2000;3;False;0.9266;0.9161
model_mnist_lr0.0075;gradient;8;3;20;0.1;60;0.01;0.2;0.01;2000;4;False;0.9266;0.9229
model_mnist_lr0.0075;gradient;8;3;20;0.1;60;0.01;0.2;0.01;2000;5;False;0.9266;0.9209
model_mnist_lr0.0075;gradient;8;3;20;0.1;60;0.01;0.2;0.01;4000;1;False;0.9266;0.9225
model_mnist_lr0.0075;gradient;8;3;20;0.1;60;0.01;0.2;0.01;4000;2;False;0.9266;0.9204
model_mnist_lr0.0075;gradient;8;3;20;0.1;60;0.01;0.2;0.01;4000;3;False;0.9266;0.9211
model_mnist_lr0.0075;gradient;8;3;20;0.1;60;0.01;0.2;0.01;4000;4;False;0.9266;0.9076
model_mnist_lr0.0075;gradient;8;3;20;0.1;60;0.01;0.2;0.01;4000;5;False;0.9266;0.9238
model_mnist_lr0.0075;gradient;8;3;20;0.1;30;0.03;0.0;0.01;2000;1;False;0.9266;0.9245
model_mnist_lr0.0075;gradient;8;3;20;0.1;30;0.03;0.0;0.01;2000;2;False;0.9266;0.9217
model_mnist_lr0.0075;gradient;8;3;20;0.1;30;0.03;0.0;0.01;2000;3;False;0.9266;0.9244
model_mnist_lr0.0075;gradient;8;3;20;0.1;30;0.03;0.0;0.01;2000;4;True;0.9266;0.8735
model_mnist_lr0.0075;gradient;8;3;20;0.1;30;0.03;0.0;0.01;2000;5;False;0.9266;0.8896
model_mnist_lr0.0075;gradient;8;3;20;0.1;30;0.03;0.0;0.01;4000;1;False;0.9266;0.9133
model_mnist_lr0.0075;gradient;8;3;20;0.1;30;0.03;0.0;0.01;4000;2;False;0.9266;0.9234
model_mnist_lr0.0075;gradient;8;3;20;0.1;30;0.03;0.0;0.01;4000;3;False;0.9266;0.9214
model_mnist_lr0.0075;gradient;8;3;20;0.1;30;0.03;0.0;0.01;4000;4;False;0.9266;0.9214
model_mnist_lr0.0075;gradient;8;3;20;0.1;30;0.03;0.0;0.01;4000;5;False;0.9266;0.9126
model_mnist_lr0.0075;gradient;8;3;20;0.1;30;0.03;0.2;0.01;2000;1;False;0.9266;0.9231
model_mnist_lr0.0075;gradient;8;3;20;0.1;30;0.03;0.2;0.01;2000;2;False;0.9266;0.9178
model_mnist_lr0.0075;gradient;8;3;20;0.1;30;0.03;0.2;0.01;2000;3;False;0.9266;0.9253
model_mnist_lr0.0075;gradient;8;3;20;0.1;30;0.03;0.2;0.01;2000;4;False;0.9266;0.9161
model_mnist_lr0.0075;gradient;8;3;20;0.1;30;0.03;0.2;0.01;2000;5;False;0.9266;0.9226
model_mnist_lr0.0075;gradient;8;3;20;0.1;30;0.03;0.2;0.01;4000;1;False;0.9266;0.8966
model_mnist_lr0.0075;gradient;8;3;20;0.1;30;0.03;0.2;0.01;4000;2;False;0.9266;0.9027
model_mnist_lr0.0075;gradient;8;3;20;0.1;30;0.03;0.2;0.01;4000;3;False;0.9266;0.9203
model_mnist_lr0.0075;gradient;8;3;20;0.1;30;0.03;0.2;0.01;4000;4;False;0.9266;0.9201
model_mnist_lr0.0075;gradient;8;3;20;0.1;30;0.03;0.2;0.01;4000;5;False;0.9266;0.9217
model_mnist_lr0.0075;gradient;8;3;20;0.1;60;0.03;0.0;0.01;2000;1;False;0.9266;0.9195
model_mnist_lr0.0075;gradient;8;3;20;0.1;60;0.03;0.0;0.01;2000;2;False;0.9266;0.9222
model_mnist_lr0.0075;gradient;8;3;20;0.1;60;0.03;0.0;0.01;2000;3;False;0.9266;0.92
model_mnist_lr0.0075;gradient;8;3;20;0.1;60;0.03;0.0;0.01;2000;4;False;0.9266;0.9169
model_mnist_lr0.0075;gradient;8;3;20;0.1;60;0.03;0.0;0.01;2000;5;False;0.9266;0.8889
model_mnist_lr0.0075;gradient;8;3;20;0.1;60;0.03;0.0;0.01;4000;1;False;0.9266;0.9233
model_mnist_lr0.0075;gradient;8;3;20;0.1;60;0.03;0.0;0.01;4000;2;False;0.9266;0.9157
model_mnist_lr0.0075;gradient;8;3;20;0.1;60;0.03;0.0;0.01;4000;3;False;0.9266;0.8981
model_mnist_lr0.0075;gradient;8;3;20;0.1;60;0.03;0.0;0.01;4000;4;False;0.9266;0.9163
model_mnist_lr0.0075;gradient;8;3;20;0.1;60;0.03;0.0;0.01;4000;5;False;0.9266;0.9234
model_mnist_lr0.0075;gradient;8;3;20;0.1;60;0.03;0.2;0.01;2000;1;False;0.9266;0.9223
model_mnist_lr0.0075;gradient;8;3;20;0.1;60;0.03;0.2;0.01;2000;2;False;0.9266;0.9205
model_mnist_lr0.0075;gradient;8;3;20;0.1;60;0.03;0.2;0.01;2000;3;False;0.9266;0.9259
model_mnist_lr0.0075;gradient;8;3;20;0.1;60;0.03;0.2;0.01;2000;4;False;0.9266;0.9249
model_mnist_lr0.0075;gradient;8;3;20;0.1;60;0.03;0.2;0.01;2000;5;False;0.9266;0.9154
model_mnist_lr0.0075;gradient;8;3;20;0.1;60;0.03;0.2;0.01;4000;1;False;0.9266;0.92
model_mnist_lr0.0075;gradient;8;3;20;0.1;60;0.03;0.2;0.01;4000;2;False;0.9266;0.9138
model_mnist_lr0.0075;gradient;8;3;20;0.1;60;0.03;0.2;0.01;4000;3;False;0.9266;0.9221
model_mnist_lr0.0075;gradient;8;3;20;0.1;60;0.03;0.2;0.01;4000;4;False;0.9266;0.9234
model_mnist_lr0.0075;gradient;8;3;20;0.1;60;0.03;0.2;0.01;4000;5;False;0.9266;0.9248
model_mnist_lr0.0075;gradient;8;3;20;0.1;30;0.05;0.0;0.01;2000;1;False;0.9266;0.9188
model_mnist_lr0.0075;gradient;8;3;20;0.1;30;0.05;0.0;0.01;2000;2;False;0.9266;0.9243
model_mnist_lr0.0075;gradient;8;3;20;0.1;30;0.05;0.0;0.01;2000;3;False;0.9266;0.912
model_mnist_lr0.0075;gradient;8;3;20;0.1;30;0.05;0.0;0.01;2000;4;False;0.9266;0.9194
model_mnist_lr0.0075;gradient;8;3;20;0.1;30;0.05;0.0;0.01;2000;5;False;0.9266;0.9241
model_mnist_lr0.0075;gradient;8;3;20;0.1;30;0.05;0.0;0.01;4000;1;False;0.9266;0.9166
model_mnist_lr0.0075;gradient;8;3;20;0.1;30;0.05;0.0;0.01;4000;2;False;0.9266;0.9265
model_mnist_lr0.0075;gradient;8;3;20;0.1;30;0.05;0.0;0.01;4000;3;False;0.9266;0.903
model_mnist_lr0.0075;gradient;8;3;20;0.1;30;0.05;0.0;0.01;4000;4;False;0.9266;0.9198
model_mnist_lr0.0075;gradient;8;3;20;0.1;30;0.05;0.0;0.01;4000;5;False;0.9266;0.9086
model_mnist_lr0.0075;gradient;8;3;20;0.1;30;0.05;0.2;0.01;2000;1;False;0.9266;0.9234
model_mnist_lr0.0075;gradient;8;3;20;0.1;30;0.05;0.2;0.01;2000;2;False;0.9266;0.9237
model_mnist_lr0.0075;gradient;8;3;20;0.1;30;0.05;0.2;0.01;2000;3;False;0.9266;0.9056
model_mnist_lr0.0075;gradient;8;3;20;0.1;30;0.05;0.2;0.01;2000;4;False;0.9266;0.877
model_mnist_lr0.0075;gradient;8;3;20;0.1;30;0.05;0.2;0.01;2000;5;False;0.9266;0.9253
model_mnist_lr0.0075;gradient;8;3;20;0.1;30;0.05;0.2;0.01;4000;1;False;0.9266;0.9259
